job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
9a1d95219604f37c84172dfd,worker,1,Terminated,1584545,1584841,600,29.296875,100,T4
17c7854c886ee79da7320cf4,tensorflow,1,Terminated,1550198,1550237,600,29.296875,100,MISC
6e245aa9fe14bbb52c3e1ed5,ps,1,Terminated,2388683,2389348,600,29.296875,,
ab4cdee4a7540182a3cd5daf,tensorflow,1,Terminated,2344782,2344831,600,29.296875,100,MISC
2eb6653b4e160f6b1c72de70,worker,30,Failed,2455824,,600,29.296875,20,MISC
5f186e73adf4ffa82fe50af1,ps,1,Failed,1599387,,200,2,,
364dcddf3c7c86321d05450c,tensorflow,1,Terminated,2464687,2464938,600,29.296875,50,MISC
b55ba06f90222c7a4d1c170a,worker,100,Running,3471015,,600,48.828125,50,P100
3f8a77bd6f988b992c4f5ded,tensorflow,1,Terminated,1582838,1582895,600,29.296875,25,MISC
dfb46adb781553dd114ac7f1,evaluator,1,Terminated,1575763,1576097,600,29.296875,25,T4
40f7ec147bfd2189075a4bb7,worker,1,Terminated,2465208,2465243,600,2.9296875,100,MISC
276e367dc6b251d88f9f8178,PyTorchWorker,2,Failed,1664833,,1800,58.59375,800,V100M32
f8a291d2940e99940a520bae,worker,16,Terminated,1202747,1203421,50,29.296875,100,T4
b0dc970a4cb1af4434425388,tensorflow,1,Failed,1195517,,600,29.296875,25,MISC
58edaf208076495179f67a41,tensorflow,1,Terminated,1774582,1776412,600,29.296875,100,MISC
07635693c9e063ef5406d30f,tensorflow,1,Terminated,1754396,1768986,600,29.296875,25,MISC
b6983271df0409d5dc5a45d3,tensorflow,1,Failed,1752644,,600,29.296875,100,MISC
c5ca76cdfcbae84d40343a9e,tensorflow,1,Failed,3467661,,600,29.296875,100,MISC
c4251a765a8f3c59c7268fb7,worker,50,Terminated,1665851,1666690,400,9.765625,25,P100
4feffc368c37bb124452ca07,tensorflow,1,Failed,3254974,,600,29.296875,25,MISC
4c90990a4d7e62bb2ec4aeae,worker,2,Running,3751105,,600,29.296875,100,T4
2cf0ac3da9eea24ba16d214a,tensorflow,1,Running,2599910,,600,29.296875,100,V100
27e4262bc70aecb5e44ef962,tensorflow,1,Terminated,2582874,2595133,600,29.296875,100,MISC
fc89992c92d7501163a6a0bb,tensorflow,1,Terminated,3151753,3152425,600,29.296875,50,MISC
248f146b692cc4211d86d608,tensorflow,1,Terminated,3084615,3086333,600,29.296875,50,MISC
fc7d643f2b830dfd2a8f33d3,tensorflow,1,Failed,3120732,,600,29.296875,100,MISC
425f390620efe6695c0110f6,worker,28,Failed,3163862,,600,29.296875,25,MISC
be16a6af867ab19f46b71935,ps,5,Terminated,3084804,3088593,600,19.53125,,
d9569c32720a163d87640dde,worker,1,Terminated,2020629,2020680,600,2.9296875,100,MISC
5c364c19ad8ad47c9d25e686,tensorflow,1,Terminated,1967622,1970310,600,29.296875,10,MISC
66c34d67d75c2051110f703a,ps,1,Terminated,2331832,2331865,600,29.296875,,
920473cc11962f89789c1ea4,DecoderWorker,400,Terminated,1977305,1978741,800,19.55078125,,
c6289729af995e1f68cfcd1c,worker,4,Terminated,1674386,1861974,600,29.296875,25,T4
6d10c516f5109c986d46692c,tensorflow,1,Terminated,3182454,3186343,600,29.296875,10,MISC
06f90a7dd9e394ee5e888eed,tensorflow,1,Terminated,3255364,3256569,100,29.296875,25,MISC
248f62a69a62b066a1add88d,tensorflow,1,Failed,3286040,,20,29.296875,10,MISC
73ffa947e5c246877795729d,tensorflow,1,Terminated,3495456,3495480,600,29.296875,50,T4
6cf9f6ccf83df24dd98465bb,evaluator,1,Running,2812375,,600,29.296875,,
434e36870d5ac9f3fd5858f7,worker,8,Terminated,1751374,1753689,600,29.296875,100,MISC
08fe9de704cfdbb58b6136a0,tensorflow,1,Terminated,3416216,3416271,600,29.296875,100,MISC
664d8b276414409170b76264,worker,20,Running,1530948,,600,29.296875,100,T4
ad3c8c36703a6f6730e93a80,ps,1,Terminated,1841902,1841915,100,2,,
f0d8f5ebdecc5613e008067e,worker,8,Failed,1865408,,600,48.828125,50,MISC
20acbf43307525dab6cc7c29,ps,1,Terminated,2822810,2822874,600,2.9296875,,
79312c9948bdf134dc68594e,tensorflow,1,Terminated,3271933,3272048,600,29.296875,50,MISC
59fb9992dabd127f6a1ad8cb,tensorflow,1,Terminated,1163658,1170138,600,29.296875,100,V100
ed0eebae1f4075e53bf9df8c,tensorflow,1,Terminated,1441553,1441583,600,29.296875,100,MISC
4a6f5f37ce4c95c372564b44,tensorflow,1,Failed,1594657,,400,29.296875,100,MISC
5378f69fe389749d292e1fc1,worker,3,Terminated,1221304,1221579,600,2,25,T4
db860748a4919b72dad1ed80,tensorflow,1,Failed,3294865,,20,29.296875,10,MISC
9751d3d72befba53240c9f06,tensorflow,1,Failed,3296017,,20,29.296875,10,MISC
87195850496bada4bf8aad4e,tensorflow,1,Terminated,1359185,1369615,600,29.296875,10,MISC
037c14cddbac3643880c0d23,ps,1,Terminated,1438285,1438900,600,29.296875,,
86b01cf10e268f81f958df24,PyTorchWorker,1,Terminated,2525053,2528576,1800,58.59375,100,P100
7fa7b0877039f36513e3de99,tensorflow,1,Terminated,2541668,2546268,600,29.296875,10,MISC
920473cc11962f89789c1ea4,ReduceTask,1,Terminated,1977305,1978746,100,1.97265625,,
74723cbffda0f3fd81f16314,worker,48,Running,2013113,,600,29.296875,100,T4
750e6637ebc4b6d2da7207bb,worker,1,Terminated,2021487,2021744,600,29.296875,100,T4
b24e67d82ae1792f2d229d16,tensorflow,1,Terminated,3629175,3629303,600,29.296875,100,MISC
7e678db8156c89d34adbb6cb,tensorflow,1,Terminated,3640361,3640386,600,29.296875,50,T4
3458e9423fa2bd956f19fda9,tensorflow,1,Terminated,3630051,3630081,600,29.296875,100,MISC
b9138b4eab98e274a2175a06,worker,1,Terminated,3626076,3626120,600,29.296875,100,T4
fb769a827bb7e217a8fec2a1,TensorboardTask,1,Terminated,3637444,3638065,100,1.97265625,,
9f3b185a6598fb573c553066,ps,1,Failed,3678028,,600,29.296875,,
805317f2cbc5543a35e5a438,tensorflow,1,Terminated,1527200,1577782,600,29.296875,25,MISC
dd64ee66ffb8627c91da942a,ps,1,Running,1566096,,100,29.296875,,
664d8b276414409170b76264,evaluator,1,Running,1530946,,600,29.296875,400,V100
f6e2545bec51a1f922667adc,xComputeWorker,1,Terminated,2946042,2946509,1000,19.55078125,50,T4
7aa955e73078e83460337121,tensorflow,1,Failed,2824884,,600,29.296875,50,T4
97a61a1301636adad64e5cd2,tensorflow,1,Failed,3171514,,600,29.296875,50,T4
8f7dc734b9a9c893b49a8b15,tensorflow,1,Terminated,2903609,2919482,600,29.296875,10,MISC
7dab9b2309be1c00e969ce90,tensorflow,1,Terminated,2658837,2665273,600,29.296875,200,P100
8d3b7714c54899b0245f4ca2,worker,20,Terminated,1648294,1648725,600,19.53125,25,MISC
5b73e8375a8e60beecb3148e,PyTorchWorker,1,Terminated,3504813,3506026,1800,58.59375,100,MISC
21bbfc1f0bce8e6718a4c157,ps,1,Running,2863887,,600,29.296875,,
a82876b7fdd47e4efaa0cfe1,tensorflow,1,Terminated,3103469,3103499,600,29.296875,100,MISC
6fa78f7ff3ddab3d30937f56,ps,1,Running,2493703,,,,,MISC
1e084bc210d69b91c23bca83,worker,5,Terminated,2541206,2541296,400,3.90625,100,MISC
7b618bc1d61f6cd518c9ae5c,tensorflow,1,Failed,2454726,,600,29.296875,10,MISC
b904309ea74aaac73d961153,tensorflow,1,Terminated,1322761,1325996,20,29.296875,10,MISC
12cdbf74e0736166e2558d69,ps,10,Terminated,2113362,2113552,100,2.9296875,,
228d1898f207113d4bc8b589,xComputeWorker,1,Terminated,2647963,2648502,1000,19.55078125,50,T4
c5a3bac320340f4eb70b43ef,tensorflow,1,Terminated,2579029,2579160,600,29.296875,25,MISC
b9efc3983c73d88119ac276e,PyTorchWorker,2,Terminated,3100954,3156341,1600,58.59375,100,MISC
daaf8f48b58917af004e9fb9,worker,5,Failed,3697609,,600,29.296875,30,MISC
0191bac0484edcb1bc652d94,TVMTuneMain,1,Terminated,1869110,1876161,1600,10.01953125,100,T4
24bb7c2f80460780978b590e,ps,10,Terminated,2167612,2168144,600,29.296875,,
2d5655a434f82ffb8dc39775,worker,20,Terminated,2136437,2137274,600,29.296875,50,T4
8a0346b87e5128f764590007,ps,1,Terminated,2265767,2273644,600,29.296875,,
65fa8c5795d5e1d8845735dc,tensorflow,1,Failed,2268661,,600,29.296875,100,MISC
e9421ae225cd72203e06b463,ps,1,Running,2280353,,,,,
525bcd77fd3b98df19f2b647,worker,1,Terminated,1585288,1586789,600,2,25,T4
ac355d8c10353ba72aae6049,worker,16,Terminated,1545124,1545281,50,29.296875,100,T4
a08d728ebc6a10edf3198ec6,ps,1,Terminated,2355834,2355847,100,2,,
11af4462279fc09aa59b4386,PyTorchWorker,1,Terminated,2436884,2444599,1800,58.59375,100,MISC
40f7ec147bfd2189075a4bb7,ps,1,Terminated,2465205,2465248,600,2.9296875,,
c6c049e427dc012baf559d0d,ps,40,Terminated,1748019,1749916,600,9.765625,,
72b5704f2dc4ea4c23b8660c,tensorflow,1,Terminated,1874099,1889659,600,29.296875,20,MISC
6bf81191eafcde8de0f7b66c,tensorflow,1,Terminated,2269800,2270201,600,29.296875,100,MISC
38d5af6feaa8f49e9c2d1bcb,tensorflow,1,Terminated,2220585,2221981,100,29.296875,25,MISC
ad501e9b022beb4038ffbcc2,tensorflow,1,Terminated,3426894,3428368,20,29.296875,10,MISC
a1cb1ec6b4b546d23893cf34,PyTorchWorker,1,Terminated,1421866,1431667,1800,58.59375,100,P100
5f405d5b2f8c01d0a5532093,tensorflow,1,Terminated,1354620,1354657,600,29.296875,10,MISC
dff6b10749436a03998cfb7e,PyTorchWorker,1,Terminated,1357323,1357400,1000,9.765625,100,MISC
18aeef9b36fe922945654612,tensorflow,1,Failed,1165007,,600,29.296875,100,MISC
b525d3b9f87021a42520d01a,PyTorchWorker,1,Running,1128395,,,,,MISC
00cc6172f29981058faa30b6,tensorflow,1,Terminated,2930835,2930850,600,29.296875,100,T4
203f4812dca5fc70c2dcf448,tensorflow,1,Failed,3289308,,20,29.296875,10,MISC
1221c4cd9653aa13b238e9c5,tensorflow,1,Terminated,3287040,3296928,600,29.296875,25,MISC
b21ee9f4a655e1adfc708830,worker,15,Running,1944756,,,,,MISC
78661c90b5b2f273b7bb022c,tensorflow,1,Terminated,3263438,3263553,600,29.296875,100,MISC
f9964e629512cbc79ab8ddf1,tensorflow,1,Failed,3296293,,20,29.296875,10,MISC
4e48faeb4f6e80373a342e2c,ps,1,Terminated,3277952,3279076,600,29.296875,,
76102c35dfa4c7176c3bbeb8,ps,1,Terminated,2002519,2005155,600,29.296875,,
91627006041d37df5e8b1e12,tensorflow,1,Terminated,3183717,3185324,600,29.296875,100,MISC
b47106745aa96fd0a94855da,tensorflow,1,Failed,3431649,,600,29.296875,10,MISC
25775da98ec99c9c30293c62,tensorflow,1,Terminated,3506348,3507765,600,29.296875,100,MISC
235702cdf5a54fb04d85f192,tensorflow,1,Failed,1825363,,600,29.296875,100,MISC
9a76d4585b2054c74d593ffc,worker,1,Terminated,1862531,1862606,600,2,25,T4
4d1dfab9fe71c0a461eff0ea,worker,200,Terminated,1827198,1832974,600,29.296875,25,MISC
334ae88b44e262b53e0a5435,worker,2,Waiting,,,,,,
fcc10a8270c15f7c9f2fa715,ps,1,Terminated,2890454,2890488,200,2,,
05011cc3f1cde8398a06ce9c,tensorflow,1,Terminated,2072434,2072462,600,29.296875,100,MISC
ab8b5f3a68f0ab2b6ffe64b6,tensorflow,1,Terminated,1680330,1680371,600,29.296875,100,MISC
f15d4b380f5885a77ca81894,tensorflow,1,Terminated,3383566,3383796,600,29.296875,100,V100
c5a864a4820b0038c7e0d9f0,tensorflow,1,Failed,3407290,,600,29.296875,10,MISC
0e16dcf1aab1e45c4d1fbea9,xComputeWorker,1,Terminated,2147544,2148473,800,7.83203125,50,T4
8cb633fe71f609c2da351b7e,tensorflow,1,Terminated,1218767,1222848,600,29.296875,50,MISC
dd11de4c163f0b2549c7c7e5,tensorflow,1,Terminated,1217668,1218859,600,29.296875,100,T4
60e3de0459debc7a075f6958,evaluator,1,Terminated,3497125,3504309,600,29.296875,25,T4
744445554b158dc94c7ea686,tensorflow,1,Terminated,1267111,1267182,1200,29.296875,100,MISC
06d2b3aef07491a0a6b1ccc2,tensorflow,1,Running,2599932,,600,29.296875,100,V100M32
c1ee53bdfda6b8096251704d,ps,1,Running,2195442,,600,29.296875,,
bd50eee5c1b0502ba632b214,worker,16,Terminated,2440029,2445211,50,29.296875,100,T4
4df19253a6d2ffc08ea2b607,tensorflow,1,Terminated,2415591,2416067,600,29.296875,100,MISC
e471cb58351d6588b6b1abce,tensorflow,1,Failed,2959368,,600,29.296875,25,MISC
40075a262c769c0c2e8f9d5c,ps,8,Terminated,3198376,3205531,600,9.765625,,
f474e7caddc56335d86bb7dd,tensorflow,1,Terminated,2823771,2823835,600,29.296875,100,T4
9c83eee0fd8b9f5cba3d81b8,worker,6,Terminated,2852733,2854433,600,29.296875,25,T4
25c649f9671478021c87a543,ps,1,Terminated,3129639,3129673,200,2,,
b872e731dc6f9e63f9e8ade2,tensorflow,1,Terminated,3093558,3096787,100,29.296875,100,T4
df534020d146453b4b7e7b06,tensorflow,1,Failed,2533891,,600,29.296875,25,MISC
e747216560a62fa10bb913f4,tensorflow,1,Terminated,1516108,1522367,600,29.296875,100,MISC
18ea492f3cca81404d61540f,PyTorchWorker,1,Running,2441278,,,,,
aeebaff23261fb65a11de885,worker,30,Failed,2444025,,600,29.296875,20,MISC
ddf1cb6d8f055945da918da6,ps,15,Running,2475100,,600,29.296875,,
2c714492a12f4a3a85b0c48b,tensorflow,1,Terminated,3686507,3686979,600,29.296875,50,MISC
78c06cb374ceb119a7b9c7c6,tensorflow,1,Terminated,1520233,1520416,600,29.296875,200,MISC
fc355adfc69c9a44c8e373ca,tensorflow,1,Terminated,1473434,1481340,600,29.296875,100,MISC
57fcf618d3ef8a4d5e2bd83d,tensorflow,1,Failed,2212388,,600,29.296875,10,MISC
cb3b05d1326b5504397c8c3a,PyTorchWorker,2,Terminated,2290522,2302507,1800,58.59375,100,MISC
73d0016fcbe3e1663c83334a,worker,1,Terminated,2369336,2370409,3200,58.59375,400,V100
831bde0a3e0c860c5f130c19,ps,2,Running,2351704,,200,20.703125,,
f4b877361db7f5795207bc1d,PyTorchWorker,1,Terminated,3597207,3609746,1800,58.59375,100,MISC
182338658ba3320092b9bb10,ps,1,Terminated,2247621,2247645,600,29.296875,,
7278aa228b3f4cda151a551a,PyTorchWorker,40,Failed,1617551,,1800,58.59375,100,P100
5d26a68057b83bbb48af9e95,tensorflow,1,Running,1082984,,600,29.296875,200,T4
7592e8ef5e6e583105a91d7c,xComputeWorker,1,Terminated,1236564,1236879,1000,19.55078125,50,T4
f9bf9cded2823b2ce99bde4d,tensorflow,1,Failed,3132482,,600,29.296875,100,V100M32
190f19995ad6b88d8bb7a1b6,worker,10,Terminated,3131763,3135096,300,48.828125,25,MISC
6c0636048609bf675555e967,tensorflow,1,Terminated,3101706,3101792,600,29.296875,50,MISC
369b59888c3776250eb8b5cf,tensorflow,1,Terminated,3099835,3100170,600,29.296875,100,T4
4dac921752ee90ea144d8523,tensorflow,1,Terminated,2670430,2670454,600,29.296875,100,T4
f81553a368d6f97c5ebdedb5,TensorboardTask,1,Failed,3594282,3594287,100,1.97265625,,
ac95f6134ef020cba81366ab,worker,50,Terminated,3541574,3543976,1600,9.765625,100,P100
f29f4488eb1a2642a5297a0e,worker,1,Terminated,3191921,3192054,600,29.296875,100,MISC
d918fd345195359c2517ff37,tensorflow,1,Terminated,3487938,3489471,600,29.296875,100,MISC
0f8b304e1c117a4bdc0015f9,tensorflow,1,Terminated,1374304,1375482,600,29.296875,50,MISC
9a76d4585b2054c74d593ffc,evaluator,1,Terminated,1862528,1862642,600,29.296875,25,T4
4839fe0e8d40b15fc516e898,tensorflow,1,Terminated,3343138,3344035,100,29.296875,25,MISC
e2550590c295aa649832dc6b,ps,1,Running,3380839,3381095,600,1.953125,,
4fec97561a16b70618c73d9a,ps,1,Terminated,3365207,3365260,600,2.9296875,,
c220c47bc4be20b211fb2f66,tensorflow,1,Terminated,1617601,1619402,600,29.296875,25,MISC
d29d15c24b98fde9193f8e49,worker,1,Terminated,3563235,3563461,600,29.296875,100,T4
c2acd1fcb497a593a7fe8793,tensorflow,1,Terminated,2393798,2395312,20,29.296875,10,MISC
5cb00c63fcc03bac5cb55726,tensorflow,1,Terminated,2393752,2393947,600,29.296875,50,T4
0d0ce0bc3127542b43c9deb0,xComputeWorker,1,Terminated,2469976,2469986,200,0.99609375,,
bfdcf7eaeadd2944911d7a78,tensorflow,1,Terminated,1840684,1841535,600,29.296875,25,MISC
2c5904ff32b0ff074796eea8,PyTorchWorker,1,Terminated,3023376,3024357,2000,14.6484375,100,MISC
7db711bf8b450f4df8430188,tensorflow,1,Terminated,1458683,1459251,600,29.296875,100,MISC
06a546f240b5feb975a5fbbb,PyTorchWorker,36,Terminated,1397758,1455633,1600,29.296875,100,T4
660ac6f42f03a30cd8944642,worker,1,Terminated,2445326,2445350,600,29.296875,100,T4
275e8f493555e8876a50783e,worker,4,Terminated,1194568,1196340,600,29.296875,25,T4
cf646f66da81a4fc6b317b09,tensorflow,1,Terminated,1204615,1205232,600,29.296875,50,MISC
80a8e7e6c243b693869a262e,tensorflow,1,Terminated,1294102,1294393,600,29.296875,100,MISC
a3a64d891f01fee8d7e90833,tensorflow,1,Terminated,3607635,3610466,600,29.296875,10,MISC
e394adc7e5106d4f80f85b73,worker,10,Terminated,2323932,2325301,600,29.296875,25,MISC
fded4902797cd422641ea766,ps,1,Terminated,1499567,1507273,600,29.296875,,
989f1591a9527829c3cd662b,tensorflow,1,Terminated,2050718,2054077,20,29.296875,5,MISC
a3bb6ff55fc3dcb56baa5d9f,tensorflow,1,Terminated,1919629,1951228,600,29.296875,10,MISC
e5c49f04e1e7a865902e814e,worker,50,Terminated,2946682,2947386,500,17.578125,50,MISC
79d2ce5836fd53a8d415ffaa,tensorflow,1,Terminated,1796396,1796913,600,29.296875,100,MISC
ed8e1fc7aaefa3d2440b20e2,worker,30,Terminated,1811148,1812552,600,29.296875,25,MISC
957c34dda1b2092e01ea154c,worker,1,Terminated,1322949,1323072,600,19.53125,20,MISC
5e573cce3033f4def6a1e51e,tensorflow,1,Terminated,2826784,2826984,600,29.296875,100,MISC
406389ceb6b5cebe4979c234,PyTorchWorker,60,Failed,2733131,,1800,58.59375,100,MISC
84ff2edf7f3bcec001a556a1,tensorflow,1,Terminated,2274442,2274456,600,29.296875,100,T4
58c82642f7f535ea6c228f13,PyTorchWorker,1,Terminated,2088271,2100811,1800,58.59375,100,P100
ed6d0029a9fe9a590525d187,tensorflow,1,Terminated,3117522,3117923,600,29.296875,25,MISC
a1cd1aacc22570b76db5f329,ps,2,Running,3114917,,600,29.296875,,
97a485bd80b8cccc7c61f943,worker,10,Terminated,3131466,3151990,600,29.296875,100,MISC
a00ab156540996026eecd94b,tensorflow,1,Failed,3121194,,600,29.296875,25,MISC
5c2a0abed4a5602dfcc0f499,worker,1,Failed,2904494,,100,29.296875,100,MISC
d60a3a2b6b63e4cb418f5a48,worker,10,Terminated,1156540,1157479,600,2,25,T4
5d38eeaa33b06027449dc92a,ps,1,Terminated,1119060,1119112,600,29.296875,100,P100
a1cd1aacc22570b76db5f329,worker,4,Running,3114920,,600,29.296875,100,MISC
03206285dfd5577d066c3e1d,tensorflow,1,Terminated,2820034,2826808,600,29.296875,100,P100
b8634b7b53f8bff66d1f6c89,ps,1,Terminated,3637825,3637838,100,2,,
4f1a97ee012c6ab6a38e1e60,tensorflow,1,Terminated,3674836,3674866,600,29.296875,100,P100
69514a7d41152bb72c809479,ps,1,Running,1582138,,600,29.296875,,
844057589ed40c336dfbaf6f,PyTorchWorker,5,Terminated,3499988,3500123,1800,58.59375,100,P100
b2d350fbd387167e3ba9033e,tensorflow,1,Terminated,1739360,1741144,600,29.296875,200,T4
32211b4d85eb5f7ca29c5826,worker,1,Running,3058645,,600,29.296875,20,MISC
215c41480785bc697496ea59,ps,2,Running,2471841,2687935,600,9.765625,,
9d11751012341656fbe40036,tensorflow,1,Terminated,2673526,2673589,600,29.296875,100,MISC
8c9de94e40be95df7dd05ae3,tensorflow,1,Terminated,2662188,2662324,600,29.296875,100,T4
1e025b955c56e31ec2a0947e,tensorflow,1,Terminated,2664619,2666553,600,29.296875,50,T4
89d1b65888d281d776f3c91d,ps,2,Running,1594529,1594660,300,14.6484375,,
99c2c5055d4fe886b03dcda2,DecoderWorker,4,Terminated,1825118,1825171,800,19.55078125,,
e4986570b949cff0f580fced,evaluator,1,Running,2897163,,600,29.296875,,
ad18f2f4c9a1fd69ff0f5a23,ps,1,Running,2875835,,400,29.296875,,
b0f1a9a87573cc13dd1c5139,worker,1,Terminated,3600921,3600965,600,29.296875,100,T4
be9f78aa547210f0bfa7c243,PyTorchWorker,1,Failed,2342087,,1800,58.59375,100,MISC
64363009d933b44ce4e70889,xComputeWorker,1,Terminated,2444741,2445141,1000,19.55078125,50,T4
7d4dbbf7fb5ad4ca7e43bcce,tensorflow,1,Terminated,2434625,2437173,600,29.296875,25,T4
e8d31d649fa25f353a6cff9e,PyTorchWorker,1,Terminated,2265584,2285452,1800,58.59375,100,P100
edd639a075796cd55e7f82be,tensorflow,1,Terminated,3265677,3266069,600,29.296875,100,T4
21da4cfcd926067b6800e043,xComputeWorker,1,Terminated,2476149,2476700,1000,19.55078125,50,T4
0eec1caa5b099d83eb924da3,worker,1,Terminated,3004305,3009219,1600,1.953125,100,MISC
b94aef721bf385eec7fa1338,tensorflow,1,Running,3002056,,20,29.296875,5,MISC
2ce6ba348588a7a915156187,evaluator,1,Running,2809956,,600,29.296875,,
f2780daeca00361bc101fe74,tensorflow,1,Failed,2738046,,600,29.296875,50,T4
053662fd96f1b1fa9d541e32,worker,16,Terminated,2799167,2799368,600,4,25,MISC
8eccc103de910f4dfd948214,PyTorchWorker,1,Running,3685339,,1800,58.59375,100,MISC
6879cba73a9869776dea7d61,tensorflow,1,Terminated,1803053,1803468,600,29.296875,25,MISC
514565fe5b4fc8cf880ba59d,PyTorchWorker,1,Running,1338516,,1600,58.59375,100,MISC
43f854c57b61b1953a8865b2,worker,4,Running,3389528,,600,29.296875,100,P100
e4a4c57472087c1fcf7da89b,tensorflow,1,Terminated,1898744,1902222,600,29.296875,50,MISC
c671e993e7122b7197711bf6,tensorflow,1,Terminated,1441559,1441582,600,29.296875,100,MISC
7d032c96a94bde25f9e9d82a,tensorflow,1,Terminated,1935351,1935406,600,29.296875,100,MISC
d3a830270aad0f6f016fe98c,tensorflow,1,Failed,2269828,,600,29.296875,25,MISC
239a9d8b9c24e11b04b72f50,tensorflow,1,Terminated,2250802,2253208,600,29.296875,100,T4
d4da3e69248e98f2d3f68a1a,tensorflow,1,Terminated,2345445,2345653,600,29.296875,100,MISC
f43bd99d88480604e98b4803,tensorflow,1,Terminated,1672729,1672921,600,29.296875,100,MISC
f243ae5740c13775145ca888,worker,3,Terminated,2510383,2510849,600,29.296875,50,T4
a409be231c16232f94c61362,tensorflow,1,Failed,3285510,,20,29.296875,10,MISC
660ac6f42f03a30cd8944642,ps,1,Terminated,2445324,2445357,600,29.296875,,
37bb621affe9374b9dd839bb,tensorflow,1,Terminated,3170906,3171233,600,29.296875,200,T4
b1d75161e77cd4bc430f33fb,tensorflow,1,Failed,2824952,,600,29.296875,50,T4
fcb374eb94565dbafc039d3c,ps,1,Terminated,1669555,1671540,600,29.296875,,
92618da74386304b2efb05b9,PyTorchWorker,16,Running,1781641,,1800,4,100,V100
f7d0d08a4e69e62ecfe1c6ca,ps,1,Running,3470357,,600,1.953125,,
0273559031038da0efdc55ac,TensorboardTask,1,Terminated,2628956,2630605,100,1.97265625,,
da47dd83a1136f73838fd1bc,ps,5,Terminated,2947576,2948833,600,9.765625,,
4ff4de24d99a792488ca152d,worker,10,Terminated,3272818,3272900,600,29.296875,50,T4
008f1f6d0e902b625c3e9507,tensorflow,1,Terminated,3325095,3325264,600,29.296875,100,MISC
a63f2345766750676398aa79,ps,5,Terminated,3448031,3473321,600,11.71875,,
5b645a772b1fbf909aaa8e7e,xComputeWorker,1,Terminated,2454604,2454793,1000,19.55078125,50,T4
9b626b785def19885fe8e596,tensorflow,1,Terminated,3341790,3342773,100,29.296875,25,MISC
7bfa40bf2183f1bfc4e1446d,worker,10,Terminated,1379677,1379942,600,29.296875,25,P100
48f4806d4c0f5bba2cd0a26b,tensorflow,1,Terminated,2162578,2162604,600,29.296875,100,V100
79d9750f18e0ad61573449d6,ps,1,Running,2681922,2950067,800,29.296875,,
ad00e9785ccc21713d5d56d2,evaluator,1,Terminated,2392972,2393085,600,29.296875,25,T4
5b8559c789534c37dbdd6b24,ps,1,Terminated,2818017,2818081,600,2.9296875,,
831bde0a3e0c860c5f130c19,worker,6,Running,2351846,,600,39.53125,25,MISC
73f574ee755557f7214e7314,tensorflow,1,Terminated,1512419,1512509,600,29.296875,25,MISC
839918ac34a7bf9094f75eed,evaluator,1,Terminated,1237353,1244969,600,29.296875,25,T4
3f4dcba10a22af25e06f2dcf,OpenmpiWorker,2,Terminated,2755937,2761775,1800,58.61328125,100,P100
67fdb54a683591817f0808bd,tensorflow,1,Failed,2392882,,600,29.296875,50,T4
bed74a1da28a8f6ad9c3e89e,tensorflow,1,Terminated,1763338,1766879,600,29.296875,10,MISC
bb85cb0d18d1d8c2f19b3425,tensorflow,1,Terminated,2676572,2676734,600,29.296875,25,MISC
2d1214292ab4a0dd4ce38357,tensorflow,1,Running,2599910,,600,29.296875,100,V100M32
69dcbd2aa6a6975731abe966,PyTorchWorker,8,Terminated,3296879,3298080,1800,58.59375,100,P100
4e48faeb4f6e80373a342e2c,worker,2,Terminated,3279025,3279146,600,29.296875,25,MISC
50a017accd18c7632523755b,tensorflow,1,Failed,3295018,,20,29.296875,10,MISC
e9a0dd4482715e4c26c2314f,tensorflow,1,Terminated,3360086,3362765,600,29.296875,100,P100
d552c257521e246ff79cbed7,tensorflow,1,Failed,3406113,,600,29.296875,50,MISC
a08d728ebc6a10edf3198ec6,worker,10,Terminated,2355837,2355885,600,2,25,T4
66c34d67d75c2051110f703a,worker,1,Terminated,2331834,2331857,600,29.296875,100,T4
4eb1bee3ad2d7810333bd36d,tensorflow,1,Terminated,2580634,2580662,600,29.296875,100,MISC
1492f7bbe8f8647d2c7fc997,ps,1,Terminated,2055599,2055612,100,2,,
d1dcd6a312ff2bfe009180ec,ps,5,Terminated,2043375,2052830,600,39.0625,,
9c4a25fbf27ed52969343966,ps,1,Terminated,1314873,1338693,200,2,,
2fbc9a4b283722db1e29b814,ps,1,Terminated,1284817,1284889,600,29.296875,100,MISC
a97cf42a95f1ce9d17e289c2,worker,16,Running,2435965,,600,4,25,MISC
5f186e73adf4ffa82fe50af1,evaluator,1,Running,1599387,1599470,600,29.296875,25,T4
54ed848ae8944b78100809f9,worker,30,Terminated,1533344,1536174,400,14.6484375,50,MISC
89d1b65888d281d776f3c91d,worker,70,Failed,1594532,,300,14.6484375,25,MISC
68758ff81491491877dd4346,PyTorchWorker,1,Running,1242067,,1800,58.59375,100,V100M32
a9a02430e2557e3e6236658a,worker,1,Terminated,1239941,1240421,600,2,25,T4
bf1c728437648602ec63d2b7,PyTorchWorker,1,Terminated,1320300,1325985,3200,97.65625,100,P100
5c8fb18bcca8f5949b848527,worker,50,Terminated,1127661,1128860,50,48.828125,25,P100
